Title,EmploymentType,Location,ClosingDate,Agency,Link,DateFirstRetrieved
"Veteran Service Representative - South Hill, VA",Full-Time (Salaried),Mecklenburg,2023-03-10T23:55:00Z,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/veteran-service-representative-south-hill-va-mecklenburg-virginia-united-states,2023-02-26
IT Business Data Analyst Lead,Full-Time (Salaried),Salem,2023-03-10T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/it-business-data-analyst-lead-salem-virginia-united-states,2023-02-26
Forensic Evidence Specialist I - Central Laboratory - CF623 (Agency Only),Full-Time (Salaried),Richmond,2023-03-02T23:55:00Z,Department of Forensic Science,https://www.jobs.virginia.gov/jobs/forensic-evidence-specialist-i-central-laboratory-cf623-agency-only-richmond-virginia-united-states,2023-02-26
VIB-Associate-Fire Extinguisher Dept./Driver/Shipping/Receiving - #BVIIR002,Full-Time (Salaried),Richmond,NA,Dept for Blind/Vision Impaired,https://www.jobs.virginia.gov/jobs/vib-associate-fire-extinguisher-dept-driver-shipping-receiving-bviir002-richmond-virginia-united-states,2023-02-26
Deputy Clerk - Williamsburg,Full-Time (Salaried),Williamsburg,2023-03-10T23:55:00Z,Supreme Court,https://www.jobs.virginia.gov/jobs/deputy-clerk-williamsburg-williamsburg-virginia-united-states,2023-02-26
Engineer  Senior Project  Manager  – Lynchburg District,Full-Time (Salaried),Lynchburg,2023-03-10T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/engineer-senior-project-manager-lynchburg-district-lynchburg-virginia-united-states,2023-02-26
Business System Administrator,Full-Time (Salaried),Richmond,2023-03-09T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/business-system-administrator-richmond-virginia-united-states,2023-02-26
Training & Outreach Coordinator,Full-Time (Salaried),Richmond,2023-03-09T23:55:00Z,VA Workers' Compensation Comm,https://www.jobs.virginia.gov/jobs/training-outreach-coordinator-richmond-virginia-united-states,2023-02-26
Sr. QA Automation Specialist-Position No. 00933,Full-Time (Salaried),Richmond,2023-03-02T23:55:00Z,Department of Motor Vehicles,https://www.jobs.virginia.gov/jobs/sr-qa-automation-specialist-position-no-00933-richmond-virginia-united-states,2023-02-26
"QA Automation Specialist, Position No. 00187",Full-Time (Salaried),Richmond,2023-03-02T23:55:00Z,Department of Motor Vehicles,https://www.jobs.virginia.gov/jobs/qa-automation-specialist-position-no-00187-richmond-virginia-united-states,2023-02-26
Maintenance Operator - Specialty Projects Halifax Residency,Full-Time (Salaried),Halifax,2023-03-10T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/maintenance-operator-specialty-projects-halifax-residency-halifax-virginia-united-states,2023-02-26
Information Technology Program Manager,Full-Time (Salaried),Richmond,2023-03-10T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/information-technology-program-manager-richmond-virginia-united-states,2023-02-26
Specialty Dockets Compliance Analyst - Supreme Court of Virginia,Full-Time (Salaried),Richmond,2023-03-10T23:55:00Z,Supreme Court,https://www.jobs.virginia.gov/jobs/specialty-dockets-compliance-analyst-supreme-court-of-virginia-richmond-virginia-united-states,2023-02-26
Executive Assistant to Director of Virginia State Parks,Full-Time (Salaried),Richmond,2023-03-17T23:55:00Z,Dept Conservation & Recreation,https://www.jobs.virginia.gov/jobs/executive-assistant-to-director-of-virginia-state-parks-richmond-virginia-united-states,2023-02-26
Healthcare Technician Sr.,Full-Time (Salaried),Stafford,2023-03-06T23:55:00Z,Department of Health,https://www.jobs.virginia.gov/jobs/healthcare-technician-sr-stafford-virginia-united-states,2023-02-26
Information Technology Database Administration Manager,Full-Time (Salaried),Richmond,2023-03-10T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/information-technology-database-administration-manager-richmond-virginia-united-states,2023-02-26
Procurement Officer,Full-Time (Salaried),Charlottesville,NA,Department of Forestry,https://www.jobs.virginia.gov/jobs/procurement-officer-charlottesville-virginia-united-states-72a71e2e-59dc-4ebd-bc57-94e5f804340f,2023-02-26
Registered Nurse Supervisor Senior - Coffeewood Correctional Center,Full-Time (Salaried),Culpepper,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/registered-nurse-supervisor-senior-coffeewood-correctional-center-culpepper-virginia-united-states,2023-02-26
Customer Contact Center Senior Specialist,Full-Time (Salaried),Richmond,2023-03-02T23:55:00Z,VA Workers' Compensation Comm,https://www.jobs.virginia.gov/jobs/customer-contact-center-senior-specialist-richmond-virginia-united-states,2023-02-26
Retiree Counseling Supervisor (Remote),Full-Time (Salaried),Richmond,2023-03-23T23:55:00Z,Virginia Retirement System,https://www.jobs.virginia.gov/jobs/retiree-counseling-supervisor-remote-richmond-virginia-united-states,2023-02-26
Program Mgmt Analyst,Full-Time (Salaried),Suffolk,2023-03-01T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/program-mgmt-analyst-suffolk-virginia-united-states,2023-02-26
Traffic Engineer,Full-Time (Salaried),"Alexandria
  Arlington
  Fairfax County
  Loudoun County
  Manassas
  Prince William

            Alexandria
  Arlington
  Fairfax County",2023-03-08T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/traffic-engineer-alexandria-virginia-united-states-arlington-fairfax-county-loudoun-county-manassas-prince-william,2023-02-26
Land Surveyor Supervisor,Full-Time (Salaried),Fairfax County,2023-03-13T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/land-surveyor-supervisor-fairfax-county-virginia-united-states,2023-02-26
Probation Officer,Full-Time (Salaried),Accomac,2023-03-12T21:15:00Z,Department of Juvenile Justice,https://www.jobs.virginia.gov/jobs/probation-officer-accomac-virginia-united-states,2023-02-26
Customer Service Generalists - (Full Time/Salary) Ports District-Multi-Hire/Multi-Work Locations,Full-Time (Salaried),Portsmouth,2023-03-06T23:55:00Z,Department of Motor Vehicles,https://www.jobs.virginia.gov/jobs/customer-service-generalists-full-time-salary-ports-district-multi-hire-multi-work-locations-virginia-united-states-portsmouth,2023-02-26
Corrections Lieutenant: Haynesville Correctional Complex #00157,Full-Time (Salaried),Richmond County,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-lieutenant-haynesville-correctional-complex-richmond-county-virginia-united-states,2023-02-26
Park Ranger Maintenance - Lake Anna State Park,Full-Time (Salaried),Spotsylvania,2023-03-10T23:55:00Z,Dept Conservation & Recreation,https://www.jobs.virginia.gov/jobs/park-ranger-maintenance-lake-anna-state-park-spotsylvania-virginia-united-states,2023-02-26
Attorney - Assistant Public Defender I/II - Prince William,Full-Time (Salaried),Prince William,2023-03-10T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/attorney-assistant-public-defender-i-ii-prince-william-manassas-virginia-united-states,2023-02-26
Senior Assistant Public Defender / Senior Trial Attorney - Prince William,Full-Time (Salaried),Prince William,2023-03-10T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/senior-assistant-public-defender-senior-trial-attorney-prince-william-manassas-virginia-united-states-a764cc81-8749-47fd-9c77-ad1221052206,2023-02-26
Accountant,Full-Time (Salaried),Petersburg,2023-03-10T23:55:00Z,Department of Health,https://www.jobs.virginia.gov/jobs/accountant-petersburg-virginia-united-states,2023-02-26
Sr. Financial Compliance Analyst #W0537,Full-Time (Salaried),Richmond,2023-03-03T23:55:00Z,Department of Social Services,https://www.jobs.virginia.gov/jobs/sr-financial-compliance-analyst-richmond-virginia-united-states,2023-02-26
Financial Program Coordinator,Full-Time (Salaried),Salem,2023-03-06T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/financial-program-coordinator-salem-virginia-united-states,2023-02-26
"Veteran Service Representative - Springfield, VA",Full-Time (Salaried),Fairfax County,2023-03-10T23:55:00Z,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/veteran-service-representative-springfield-va-fairfax-county-virginia-united-states,2023-02-26
Administrative Law Clerk - Judge Athey's Chambers,Full-Time (Salaried),Richmond,2023-04-03T23:55:00Z,Supreme Court,https://www.jobs.virginia.gov/jobs/administrative-law-clerk-judge-athey-s-chambers-richmond-virginia-united-states,2023-02-26
Assistant State Engineer- Traffic Operations,Full-Time (Salaried),Richmond,2023-03-17T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/assistant-state-engineer-traffic-operations-richmond-virginia-united-states,2023-02-26
Public Health Nurse,Full-Time (Salaried),Nelson,2023-03-09T23:55:00Z,Department of Health,https://www.jobs.virginia.gov/jobs/public-health-nurse-nelson-virginia-united-states,2023-02-26
Food Operations Supervisor: Cold Springs CCAP #01202,Full-Time (Salaried),"Augusta County
  Staunton",2023-03-10T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/food-operations-supervisor-greenville-virginia-united-states-5a3b9e95-1c45-4b1c-9258-e964fbc2c336,2023-02-26
Hearing Officer: Augusta Correctional Center #00750,Full-Time (Salaried),Augusta County,2023-03-10T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/hearing-officer-augusta-correctional-center-00750-augusta-county-virginia-united-states,2023-02-26
Casework Counselor: Augusta Correctional Center #00073,Full-Time (Salaried),Augusta County,2023-03-10T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/casework-counselor-augusta-correctional-center-augusta-county-virginia-united-states,2023-02-26
Casework Counselor: Cold Springs Correctional Unit 10 #10041,Full-Time (Salaried),Augusta County,2023-03-10T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/casework-counselor-cold-springs-correctional-unit-10-augusta-county-virginia-united-states,2023-02-26
Food Operations Supervisor: Augusta Correctional Center #00025,Full-Time (Salaried),Augusta County,2023-03-10T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/food-operations-supervisor-augusta-correctional-center-00025-augusta-county-virginia-united-states,2023-02-26
Electronic Technician Senior: Augusta Correctional Center #00742,Full-Time (Salaried),Augusta County,2023-03-10T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/electronic-technician-senior-augusta-correctional-center-00742-augusta-county-virginia-united-states,2023-02-26
PH Nurse Supervisor - NFP,Full-Time (Salaried),Suffolk,2023-03-09T23:55:00Z,Department of Health,https://www.jobs.virginia.gov/jobs/ph-nurse-supervisor-nfp-suffolk-virginia-united-states,2023-02-26
Office Services Supervisor Senior,Full-Time (Salaried),Suffolk,2023-03-09T23:55:00Z,Department of Health,https://www.jobs.virginia.gov/jobs/office-services-supervisor-senior-suffolk-virginia-united-states,2023-02-26
"Community Liaison Officer, Programs Section (OAG00448)",Full-Time (Salaried),Fairfax,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/community-liaison-officer-programs-section-oag00448-fairfax-virginia-united-states,2023-02-26
Sr. Financial Compliance Analyst - #W4386,Full-Time (Salaried),Richmond,NA,Department of Social Services,https://www.jobs.virginia.gov/jobs/sr-financial-compliance-analyst-w4386-richmond-virginia-united-states,2023-02-26
Human Resource Director - CF809,Full-Time (Salaried),Richmond,2023-03-08T23:55:00Z,Department of Forensic Science,https://www.jobs.virginia.gov/jobs/human-resource-director-cf809-richmond-virginia-united-states,2023-02-26
Program Support Technician ( Health Services),Full-Time (Salaried),Buckingham,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/program-support-technician-health-services-buckingham-virginia-united-states,2023-02-26
Public Health Nurse,Full-Time (Salaried),Henrico,2023-03-09T23:55:00Z,Department of Health,https://www.jobs.virginia.gov/jobs/public-health-nurse-henrico-virginia-united-states,2023-02-26
Accounts Receivable Fiscal Accountant - #ARS00087,Full-Time (Salaried),Henrico,2023-03-10T23:55:00Z,Dept for Aging & Rehab Svcs,https://www.jobs.virginia.gov/jobs/accounts-receivable-fiscal-accountant-ars00087-henrico-virginia-united-states,2023-02-26
Real Pay for Real Jobs EPIC Project Vocational Rehabilitation Counselor (Southwest District) - #ARS00648,Full-Time (Salaried),Wythe,NA,Dept for Aging & Rehab Svcs,https://www.jobs.virginia.gov/jobs/real-pay-for-real-jobs-epic-project-vocational-rehabilitation-counselor-southwest-district-ars00648-wythe-virginia-united-states,2023-02-26
IT Security Governance Analyst,Full-Time (Salaried),Richmond,NA,VA Information Tech Agency,https://www.jobs.virginia.gov/jobs/it-security-governance-analyst-richmond-virginia-united-states,2023-02-26
"Manager, Supplier Relationship Management - P0121",Full-Time (Salaried),Richmond,NA,Department of General Services,https://www.jobs.virginia.gov/jobs/manager-supplier-relationship-management-p0121-richmond-virginia-united-states,2023-02-26
Bridge Operator – Amherst Bridge Crew,Full-Time (Salaried),Amherst,2023-03-10T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/bridge-operator-amherst-bridge-crew-amherst-virginia-united-states,2023-02-26
Claims Services Technical Liaison,Full-Time (Salaried),Richmond,2023-03-01T23:55:00Z,VA Workers' Compensation Comm,https://www.jobs.virginia.gov/jobs/claims-services-technical-liaison-richmond-virginia-united-states,2023-02-26
Maintenance Supervisor,Full-Time (Salaried),Covington,2023-03-05T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/maintenance-supervisor-covington-virginia-united-states,2023-02-26
Human Services Manager - #ARS00011,Full-Time (Salaried),Winchester,2023-03-08T23:55:00Z,Dept for Aging & Rehab Svcs,https://www.jobs.virginia.gov/jobs/human-services-manager-ars00011-winchester-virginia-united-states,2023-02-26
Chief of Benefits,Full-Time (Salaried),"Outside of State
  Washington
  Prince Georges, MD
  Accomac
  Albemarle County
  Alexandria
  Alleghany
  Amelia
  Amherst
  Appomattox
  Arlington
  Augusta County
  Bath
  Bedford
  Bedford County
  Bland
  Botetourt County
  Bristol
  Brunswick
  Buchanan
  Buckingham
  Buena Vista
  Campbell
  Caroline
  Carroll
  Charles City
  Charlotte Court House, Virginia
  Charlottesville
  Chesapeake
  Chesterfield
  Clarke, Virginia
  Clifton Forge
  Colonial Heights
  Covington
  Craig
  Culpepper
  Cumberland
  Danville
  Dickenson
  Dinwiddie
  Emporia
  Essex
  Fairfax
  Fairfax County
  Falls Church
  Fauquier County
  Floyd
  Fluvanna
  Franklin
  Franklin County
  Fredericksburg
  Galax
  Giles, Virginia
  Gloucester
  Goochland
  Gordonsville
  Grayson
  Greene
  Greensville
  Halifax
  Hampton
  Hanover
  Harrisonburg
  Henrico
  Henry
  Highland
  Hopewell
  Isle Of Wight
  James City
  King & Queen
  King George
  King William
  Lancaster
  Lee
  Lexington
  Loudoun County
  Louisa
  Lunenburg
  Lynchburg
  Madison
  Manassas
  Manassas Park
  Martinsville
  Mathews
  Mecklenburg
  Melfa
  Middlesex
  Montgomery County
  Nelson
  New Kent
  Newport News
  Norfolk
  North Chesterfield
  Northampton
  Northumberland
  Norton
  Nottoway
  Orange
  Page
  Patrick
  Petersburg
  Pittsylvania
  Poquoson
  Portsmouth
  Powhatan
  Prince Edward
  Prince George
  Prince William
  Pulaski
  Radford
  Rappahannock
  Richmond
  Richmond County
  Roanoke
  Roanoke County
  Rockbridge County
  Rockingham
  Russell
  Salem
  Scott
  Shenandoah
  Smyth
  South Boston
  Southampton
  Spotsylvania
  Stafford
  Staunton
  Suffolk
  Surry
  Sussex
  Tazewell
  Virginia Beach
  Warren
  Waynesboro
  Westmoreland
  Williamsburg
  Winchester
  Wise, Virginia
  Wythe
  York

            Outside of State
  Washington
  Prince Georges, MD",2023-02-26T23:55:00Z,Virginia Employment Commission,https://www.jobs.virginia.gov/jobs/chief-of-benefits-bristol-virginia-united-states-accomac-albemarle-county-alexandria-alleghany-amelia-amherst-appomattox-arlington-augusta-county-bath-bedford-bedford-county-bland-botetourt-c,2023-02-26
Marine Police Officer,Full-Time (Salaried),"Galax
  Giles, Virginia
  Gloucester
  Goochland
  Gordonsville
  Grayson
  Greene
  Greensville
  Halifax
  Hampton
  Hanover
  Harrisonburg
  Henrico
  Henry
  Highland
  Hopewell
  Isle Of Wight
  James City
  King & Queen
  King George
  King William
  Lexington

            Galax
  Giles, Virginia
  Gloucester",2023-04-02T23:55:00Z,Marine Resources Commission,https://www.jobs.virginia.gov/jobs/marine-police-officer-galax-virginia-united-states-giles-virginia-gloucester-goochland-gordonsville-grayson-greene-greensville-halifax-hampton-hanover-harrisonburg-henrico-henry-highland-hope,2023-02-26
