Link,RequisitionID,PayBand,HiringRange,RecruitmentType,Location
https://www.jobs.virginia.gov/jobs/office-services-supervisor-mailroom-greenville-correctional-center-01112-greensville-virginia-united-states,499442,NA,"$33,000 - $46,444",General Public - G,Greensville Correctional Ctr
https://www.jobs.virginia.gov/jobs/senior-trial-attorney-norfolk-norfolk-virginia-united-states,499228,NA,"$78,465.00 + State Benefits",General Public - G,NORFOLK 321
https://www.jobs.virginia.gov/jobs/computer-support-specialist-richmond-virginia-united-states,498996,NA,"$50,811-$75,000",General Public - G,JAMES MONROE BUILDING
https://www.jobs.virginia.gov/jobs/it-portfolio-manager-richmond-virginia-united-states,499408,NA,"$100,615 - $150,000",General Public - G,Annex Building
https://www.jobs.virginia.gov/jobs/deer-biologist-albemarle-county-virginia-united-states,499401,5,"starting at $53,000",General Public - G,Lake Albermarle
https://www.jobs.virginia.gov/jobs/food-operations-director-fluvanna-correctional-center-00100-fluvanna-virginia-united-states-979c03bf-dc14-4fae-85bc-26b3f26c3542,499389,NA,"$50,811 - $83,329",General Public - G,Fluvanna Correctional Center
https://www.jobs.virginia.gov/jobs/farm-supervisor-senior-state-farm-correctional-center-01578-goochland-virginia-united-states,499355,NA,"$43,659 - $68,108",General Public - G,State Farm Work Center
https://www.jobs.virginia.gov/jobs/casework-counselor-river-north-correctional-center-00417-grayson-virginia-united-states,499332,NA,"$42,000 - $60,675",General Public - G,River North Corr Center
https://www.jobs.virginia.gov/jobs/food-operations-director-river-north-correctional-center-00080-grayson-virginia-united-states,499330,NA,"$50,811 - $83,329",General Public - G,River North Corr Center
https://www.jobs.virginia.gov/jobs/equipment-repair-technician-fredericksburg-virginia-united-states,499388,NA,"$46,690 - $64,199",General Public - G,Fredericksburg District Office
https://www.jobs.virginia.gov/jobs/chief-ranger-law-enforcement-le-westmoreland-state-park-westmoreland-virginia-united-states,499335,NA,"$35,370 - $60,289",General Public - G,Westmoreland State Park
https://www.jobs.virginia.gov/jobs/maintenance-operator-forks-of-buffalo-ahq-amherst-virginia-united-states-4700da47-2253-432c-9ca4-4f1a0d87e081,499383,NA,"$33,005 - $53,633",General Public - G,Forks of Buffalo AHQ
https://www.jobs.virginia.gov/jobs/maintenance-operator-cluster-springs-ahq-south-boston-virginia-united-states-0829c3f8-7e5f-4ef7-843e-8e13f14c51b5,499379,NA,"$33,005 - $53,633",General Public - G,Cluster Springs AHQ
https://www.jobs.virginia.gov/jobs/deputy-clerk-pre-court-portsmouth-portsmouth-virginia-united-states-34ceccbb-ad40-4cd8-8ed2-04820c41231b,499372,NA,"negotiable to $35,923",General Public - G,Portsmouth J&DR Court
https://www.jobs.virginia.gov/jobs/safety-or-health-compliance-officer-henrico-virginia-united-states,499300,NA,"$51,210 + full state benefits",General Public - G,HENRICO REGIONAL OFFICE
https://www.jobs.virginia.gov/jobs/sr-forms-analyst-richmond-virginia-united-states,497170,NA,"Commensurate with experience, up to $85,000",General Public - G,HUMAN RESOURCES
https://www.jobs.virginia.gov/jobs/corrections-sergeant-patrick-henry-correctional-unit-28-28037-henry-virginia-united-states,499237,NA,"$46,400 - $82,732",Agency Employee Only - A,Patrick Henry Corr Unit 28
https://www.jobs.virginia.gov/jobs/program-support-technician-security-marion-correctional-center-00202-smyth-virginia-united-states,499222,NA,"$33,000 - $46,444",General Public - G,Marion Corr Treatment Ctr
https://www.jobs.virginia.gov/jobs/motor-carrier-program-specialist-richmond-virginia-united-states-1f0315a1-8d04-435f-b7ff-a4841181c29d,499281,4,"Commensurate with experience, up to $53,000",General Public - G,INTERNATIONAL REG & ROAD TAX
https://www.jobs.virginia.gov/jobs/probation-officer-p-p-district-01-richmond-p0167-richmond-virginia-united-states,499288,NA,"$42,500 - $47,000",General Public - G,Richmond P&P
https://www.jobs.virginia.gov/jobs/surveillance-officer-p-p-district-01-richmond-p0193-richmond-virginia-united-states,499285,NA,"$31,850 - $42,442",General Public - G,Richmond P&P
https://www.jobs.virginia.gov/jobs/probation-officer-p-p-district-26-culpeper-p2607-culpepper-virginia-united-states,499279,NA,"$43,700 - $48,200",General Public - G,Culpeper P&P
https://www.jobs.virginia.gov/jobs/program-support-technician-coffeewood-correctional-center-00090-culpepper-virginia-united-states,499278,NA,"$33,000 - $46,444",General Public - G,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/office-services-specialist-nottoway-correctional-center-00646-nottoway-virginia-united-states,499274,NA,"$31,200 - $41,576",General Public - G,Nottoway Correctional Center
https://www.jobs.virginia.gov/jobs/probation-officer-p-p-district-21-fredericksburg-p2128-fredericksburg-virginia-united-states,499272,NA,"$43,700 - $48,200",General Public - G,Fredericksburg P&P
https://www.jobs.virginia.gov/jobs/casework-counselor-baskerville-correctional-center-04042-mecklenburg-virginia-united-states,499263,NA,"$42,000 - $60,675",General Public - G,Baskerville Correctional Ctr
https://www.jobs.virginia.gov/jobs/hvac-installation-repair-supervisor-fluvanna-correctional-center-00112-fluvanna-virginia-united-states,499259,NA,"$46,305 - $72,236",General Public - G,Fluvanna Correctional Center
https://www.jobs.virginia.gov/jobs/accountant-senior-state-farm-complex-02119-powhatan-virginia-united-states,499253,NA,"$45,486 - $70,958",General Public - G,State Farm Correctional Center
https://www.jobs.virginia.gov/jobs/local-facilities-manager-01261-richmond-virginia-united-states,499248,NA,"$54,359 - $89,148",General Public - G,DOC Headquarters
https://www.jobs.virginia.gov/jobs/probation-officer-p-p-district-39-harrisonburg-p3934-harrisonburg-virginia-united-states,499245,NA,"$42,500 - $47,000",General Public - G,Harrisonburg P&P
https://www.jobs.virginia.gov/jobs/business-manager-augusta-correctional-center-00005-augusta-county-virginia-united-states,499290,NA,"$63,000 - $88,597",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/corrections-sergeant-pocahontas-state-correctional-center-00110-tazewell-virginia-united-states,499317,NA,"$46,400 - $82,732",Agency Employee Only - A,Pocahontas State Corr Ctr
https://www.jobs.virginia.gov/jobs/food-operations-supervisor-pocahontas-state-correctional-center-00028-tazewell-virginia-united-states,499318,NA,"$39,900 - $54,317",General Public - G,Pocahontas State Corr Ctr
https://www.jobs.virginia.gov/jobs/corrections-officer-cold-springs-correctional-unit-10-10107-augusta-county-virginia-united-states,499324,NA,"$42,000",General Public - G,Cold Springs Corr Unit 10
https://www.jobs.virginia.gov/jobs/food-operations-assistant-director-keen-mountain-correctional-center-00042-buchanan-virginia-united-states,499325,NA,"$43,890 - $64,909",General Public - G,Human Resources Headquarters
https://www.jobs.virginia.gov/jobs/unit-manager-keen-mountain-correctional-center-00410-buchanan-virginia-united-states,499327,NA,"$53,352 - $83,329",General Public - G,Keen Mountain Correctional Ctr
https://www.jobs.virginia.gov/jobs/agency-management-analyst-river-north-correctional-center-00163-grayson-virginia-united-states,499329,NA,"$41,608 - $64,909",General Public - G,River North Corr Center
https://www.jobs.virginia.gov/jobs/probation-officer-sex-offender-supervision-p-p-district-40-fincastle-p4016-botetourt-county-virginia-united-states-buchanan-buena-vista-clifton-forge-covington-danville,499219,NA,"$42,500 - $47,000",General Public - G,Fincastle P&P
https://www.jobs.virginia.gov/jobs/program-support-technician-fredericksburg-w1284-fredericksburg-virginia-united-states,499230,NA,"$36,000 - $41,000 (salary commensurate with experience)",General Public - G,DCSE FREDERICKSBURG
https://www.jobs.virginia.gov/jobs/project-review-architectural-historian-richmond-virginia-united-states,499315,NA,"$50,811 - $71,782",General Public - G,Dept Historic Resources - Rich
https://www.jobs.virginia.gov/jobs/program-consultant-sr-w1356-richmond-virginia-united-states,499137,5,"Up to $72,812/yr.",General Public - G,DSS HOME OFFICE
https://www.jobs.virginia.gov/jobs/treatment-plant-superintendent-augusta-correctional-center-01806-augusta-county-virginia-united-states-bath-covington-staunton,498959,NA,"$50,715 - $79,115",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/program-manager-sr-w5169-virginia-united-states,498173,6,"$78,100 - $97,951/yr.",General Public - G,DSS HOME OFFICE
https://www.jobs.virginia.gov/jobs/dmv-customer-service-center-generalists-hampton-multi-hire-pos-04663-hampton-virginia-united-states,499063,NA,"Commensurate with experience up to $35,530",General Public - G,HAMPTON CSC
https://www.jobs.virginia.gov/jobs/it-security-analyst-richmond-virginia-united-states,499323,NA,"$76,214 - $123,848",General Public - G,Old Hwy. Building
https://www.jobs.virginia.gov/jobs/program-specialist-senior-02849-richmond-virginia-united-states,499319,5,"Commensurate with experience up to $68,000",General Public - G,DRIVER MONITORING DIVISION
https://www.jobs.virginia.gov/jobs/program-specialist-senior-02486-richmond-virginia-united-states,499309,5,"Commensurate with experience up to $68,000",General Public - G,DRIVER LICENSING DIVISION
https://www.jobs.virginia.gov/jobs/it-data-program-manager-richmond-virginia-united-states,499299,NA,"$100,615 - $135,000",Agency Employee Only - A,Annex Building
https://www.jobs.virginia.gov/jobs/housekeeper-lead-gloucester-virginia-united-states-hampton-henrico-james-city-king-queen-lancaster-mathews-newport-news-norfolk-poquoson-portsmouth-richmond-richmond-county-suffolk-virginia-b,499273,NA,"$32,760",General Public - G,ARMY General
https://www.jobs.virginia.gov/jobs/maintenance-supervisor-botetourt-county-virginia-united-states-8d2a680c-03ce-430b-8e4f-a517b5840303,499266,NA,41886-60000,General Public - G,Troutville AHQ
https://www.jobs.virginia.gov/jobs/program-support-technician-health-services-00076-pocahontas-state-correctional-center-tazewell-virginia-united-states,499214,NA,"$33,000 - $46,444",General Public - G,Pocahontas State Corr Ctr
https://www.jobs.virginia.gov/jobs/programmer-analyst-charlottesville-virginia-united-states,499256,NA,"$67,000-$87,000 with benefits",General Public - G,"Charlottesville, Nat Resrcs Dr"
https://www.jobs.virginia.gov/jobs/clerk-of-court-portsmouth-portsmouth-virginia-united-states,499271,NA,"negotiable to $67,208",General Public - G,Portsmouth J&DR Court
https://www.jobs.virginia.gov/jobs/deputy-clerk-traffic-fairfax-fairfax-county-virginia-united-states,499262,NA,"negotiable to 43,259 + 15% County Stipend",General Public - G,Fairfax County Gen Dist Court
https://www.jobs.virginia.gov/jobs/shipping-receiving-associate-iv-bviir020-richmond-virginia-united-states,499261,UG,"Salary range $ 28,408 - $35,552",General Public - G,Blind & Vision Impaired
https://www.jobs.virginia.gov/jobs/architectural-engineer-consultant-richmond-virginia-united-states,499210,5,"$65,000 min. - $88,000 max.",General Public - G,VDOE James Monroe Building
https://www.jobs.virginia.gov/jobs/deputy-clerk-stafford-stafford-virginia-united-states-04339c46-23ca-44cd-8c62-8f9a8255d2a3,499240,NA,"negotiable to $35,923",General Public - G,Stafford Gen Dist Ct
https://www.jobs.virginia.gov/jobs/traffic-signal-technician-senior-suffolk-virginia-united-states,499233,NA,"$52,564 - $70,000",General Public - G,Bartlett AHQ -Traf. Sig Techs
https://www.jobs.virginia.gov/jobs/accounts-payable-senior-richmond-virginia-united-states,499211,4,"$45,000 min.- $60,000 max.",General Public - G,VDOE James Monroe Building
https://www.jobs.virginia.gov/jobs/assistant-attorney-general-child-support-section-oag00619-fairfax-virginia-united-states-90605d67-0cdf-4e20-a605-3c55bd912acd,497435,NA,Commensurate with experience,General Public - G,NORTHERN VIRGINIA
https://www.jobs.virginia.gov/jobs/attorney-assistant-public-defender-i-norfolk-norfolk-virginia-united-states,499173,NA,"$58,492.00 + State Benefits",General Public - G,NORFOLK 321
https://www.jobs.virginia.gov/jobs/public-health-nurse-danville-virginia-united-states-halifax-henrico-martinsville-pittsylvania,499011,NA,"$38,894-$55,000",General Public - G,Danville
https://www.jobs.virginia.gov/jobs/sr-class-comp-consultant-ars00387-augusta-county-virginia-united-states-charlottesville-hampton-henrico-norfolk-richmond-roanoke-roanoke-county,499201,5,Commensurate with Experience,General Public - G,Aging & Rehab Svcs
https://www.jobs.virginia.gov/jobs/outbound-correspondence-technician-roanoke-virginia-united-states,499204,NA,"Starting salary $31,080 commensurate with experience",General Public - G,RICHMOND HEADQUARTERS
https://www.jobs.virginia.gov/jobs/training-and-development-coordinator-richmond-virginia-united-states,499065,4,Negotiable up to $61k,General Public - G,Main Street Centre
https://www.jobs.virginia.gov/jobs/edi-coordinator-richmond-virginia-united-states,499195,NA,"$38,894 - $70,000",General Public - G,"Richmond, VA"
https://www.jobs.virginia.gov/jobs/edi-coordinator-richmond-virginia-united-states,499195,NA,"$38,894 - $70,000",General Public - G,"This position has a hybrid work schedule, with at least three days/week in our office in downtown Richmond, VA."
https://www.jobs.virginia.gov/jobs/asbestos-lead-fiscal-technician-richmond-virginia-united-states,498944,NA,"$42,000 - $47,000",General Public - G,Dept of Labor and Industry
https://www.jobs.virginia.gov/jobs/technology-specialist-erp-and-reporting-bvi00067-henrico-virginia-united-states,499182,5,"$50,000 - $68,000",General Public - G,Blind & Vision Impaired
https://www.jobs.virginia.gov/jobs/sr-transportation-planning-specialist-fairfax-county-virginia-united-states,499184,NA,"$91,500-148,000",General Public - G,NOVA District Office
https://www.jobs.virginia.gov/jobs/bridge-maintenance-operator-augusta-county-virginia-united-states,499172,NA,"$36,400 - $59,150",General Public - G,Verona BRIDGE
https://www.jobs.virginia.gov/jobs/nova-transit-programs-manager-alexandria-virginia-united-states-fairfax-fairfax-county-falls-church,499179,NA,"Up To $115,000",General Public - G,Northern VA
https://www.jobs.virginia.gov/jobs/senior-engineer-structure-bridge-colonial-heights-virginia-united-states,499155,6,"$110,517 - $144,062",General Public - G,Richmond District Office
https://www.jobs.virginia.gov/jobs/trades-specialist-colonial-heights-virginia-united-states,499095,4,"$58,300 - $75,790",General Public - G,Richmond District Office
https://www.jobs.virginia.gov/jobs/access-technology-instructor-rcb00011-henrico-virginia-united-states,499165,4,"Pay starting at $50,000",General Public - G,Rehab Ctn Blind & Vision Imprd
https://www.jobs.virginia.gov/jobs/deputy-clerk-colonial-heights-colonial-heights-virginia-united-states,499167,NA,"negotiable to $35,923",General Public - G,12th Dist. CSU Colonial Hghts
https://www.jobs.virginia.gov/jobs/major-gifts-officer-james-city-virginia-united-states,499161,NA,"$50,000.00 - $60,000.00",General Public - G,Jamestown General
https://www.jobs.virginia.gov/jobs/deputy-clerk-pre-court-henrico-henrico-virginia-united-states,499157,NA,"negotiable to $35,923",General Public - G,14th Dist. Henrico
https://www.jobs.virginia.gov/jobs/payroll-benefits-analyst-richmond-virginia-united-states,498711,NA,"50,811 - 70,000",General Public - G,"This position has a hybrid work schedule, with at least three days/week in our office in downtown Richmond, VA."
https://www.jobs.virginia.gov/jobs/dietary-aide-roanoke-virginia-united-states-0f9922ad-c045-4c2c-b9e5-fdbbcbc7c2c0,496191,NA,"$31,668.00",General Public - G,Virginia Veterans Care Center
https://www.jobs.virginia.gov/jobs/probation-officer-p-p-district-22-martinsville-p2333-alleghany-virginia-united-states-bath-bedford-bedford-county-botetourt-county-bristol-buchanan-buena-vista-clifton-forge-covington-danvill,495415,NA,"$42,500 - $47,000",General Public - G,Martinsville P&P
https://www.jobs.virginia.gov/jobs/food-operations-supervisor-keen-mountain-correctional-center-00047-buchanan-virginia-united-states,494353,NA,"$39,900 - $54,317",General Public - G,Keen Mountain Correctional Ctr
https://www.jobs.virginia.gov/jobs/mental-health-clinician-i-sussex-virginia-united-states,493626,NA,"$55,125 - $77,175",General Public - G,Sussex State Prison Complex
https://www.jobs.virginia.gov/jobs/financial-data-and-process-analyst-richmond-virginia-united-states,498716,NA,"$65,000 - $75,000",General Public - G,VA Information Technologies
https://www.jobs.virginia.gov/jobs/support-enforcement-specialist-central-region-fredericksburg-w2360-fredericksburg-virginia-united-states,498297,NA,"$38,894 - $47,000 (salary commensurate with experience)",General Public - G,DCSE FREDERICKSBURG
https://www.jobs.virginia.gov/jobs/construction-inspector-apprentice-chesterfield-virginia-united-states,498884,NA,"$47,238 - $50,191",General Public - G,Chesterfield Residency
https://www.jobs.virginia.gov/jobs/office-of-vital-records-supervisor-richmond-virginia-united-states,499143,5,"$52,719 - $75,000",General Public - G,VITAL RECORDS
https://www.jobs.virginia.gov/jobs/senior-far-analyst-05060-richmond-virginia-united-states,499101,5,"Commensurate with experience, up to $87,000",General Public - G,FINANCIAL MGT SERVICES
https://www.jobs.virginia.gov/jobs/support-enforcement-specialist-sr-eastern-ws000-norfolk-virginia-united-states,499005,NA,"$48,300 - $55,830 (salary commensurate with experience)",Agency Employee Only - A,DCSE EASTERN VIRGINIA
https://www.jobs.virginia.gov/jobs/deputy-clerk-post-court-henrico-henrico-virginia-united-states,499152,NA,"negotiable to $35,923",General Public - G,14th Dist. Henrico
https://www.jobs.virginia.gov/jobs/program-support-technician-health-services-virginia-correctional-center-for-women-goochland-virginia-united-states-richmond,499122,NA,"$29,772 - $46,444",General Public - G,Virginia Corr Ctr For Women
https://www.jobs.virginia.gov/jobs/business-coordinator-charlottesville-virginia-united-states,499100,NA,"$52,189 - $75,000",General Public - G,VA Trans Research Council
https://www.jobs.virginia.gov/jobs/dmv-agency-management-analyst-pos-01186-richmond-virginia-united-states,499076,NA,"Commensurate with experience $66,000",General Public - G,TRANSPORTATION SAFETY SERVICES
https://www.jobs.virginia.gov/jobs/attorney-assistant-public-defender-i-danville-danville-virginia-united-states,499111,NA,"$58,492.00 + State Benefits",General Public - G,DANVILLE 315
https://www.jobs.virginia.gov/jobs/mitigation-specialist-danville-danville-virginia-united-states,499073,NA,"$52,990.00 + State Benefits",General Public - G,DANVILLE 315
https://www.jobs.virginia.gov/jobs/procurement-operations-supervisor-chesterfield-virginia-united-states,498428,NA,"Commensurate up to $70,000",General Public - G,Bon Air JCC
https://www.jobs.virginia.gov/jobs/fiscal-technician-sr-chesterfield-virginia-united-states,499088,NA,"Commensurate up to $50,000",General Public - G,Bon Air JCC
https://www.jobs.virginia.gov/jobs/administrative-staff-assistant-chesterfield-virginia-united-states,499087,NA,"Commensurate up to $58,000",General Public - G,Bon Air JCC
https://www.jobs.virginia.gov/jobs/amuse-general-manager-richmond-virginia-united-states,498915,NA,"$55,000",General Public - G,Virginia Museum of Fine Arts
https://www.jobs.virginia.gov/jobs/registered-nurse-supervisor-fluvanna-correctional-center-for-women-charlottesville-virginia-united-states-fluvanna,499090,NA,"$86,000 - $98,241",General Public - G,Fluvanna Correctional Center
https://www.jobs.virginia.gov/jobs/weigh-station-technician-position-02367-sandston-mcsc-henrico-virginia-united-states,499085,NA,"$38,894 - $55,000",General Public - G,SANDSTON SCALES
https://www.jobs.virginia.gov/jobs/dmv-customer-service-generalist-charlottesville-csc-pos-no-00281-charlottesville-virginia-united-states,499083,3,"$34,000 - $37,400",General Public - G,CHARLOTTESVILLE CSC
https://www.jobs.virginia.gov/jobs/administrative-specialist-richmond-district-00390-richmond-virginia-united-states,499077,3,"Commensurate with experience up to $42,000",General Public - G,RICHMOND DM
https://www.jobs.virginia.gov/jobs/nurse-practitioner-fluvanna-correctional-center-for-women-charlottesville-virginia-united-states-fluvanna,499080,NA,"$110,000 -$155,012",General Public - G,Fluvanna Correctional Center
https://www.jobs.virginia.gov/jobs/magistrate-regional-supervisor-chesapeake-virginia-united-states-hampton-newport-news-suffolk,499074,NA,Commensurate with experience,General Public - G,Suffolk Magistrates' Office
https://www.jobs.virginia.gov/jobs/senior-licensing-and-discipline-specialist-henrico-virginia-united-states,498983,NA,"$47,617 - $64,000",State Employee Only - E,Perimeter Center
https://www.jobs.virginia.gov/jobs/application-integration-service-manager-richmond-virginia-united-states,499049,NA,"Negotiable to $145,000",General Public - G,VA Information Technologies
https://www.jobs.virginia.gov/jobs/intergovernmental-specialist-w0917-richmond-virginia-united-states,499037,NA,"$44,229 to $48, 476 salary commensurate w/experience",NA,DSS HOME OFFICE
https://www.jobs.virginia.gov/jobs/dmv-customer-service-center-manager-newport-news-csc-pos-02159-newport-news-virginia-united-states,499014,NA,"51,300 - 71,800",General Public - G,NEWPORT NEWS CSC
https://www.jobs.virginia.gov/jobs/probation-officer-senior-team-leader-p-p-district-5-gloucester-p0515-gloucester-virginia-united-states,499035,NA,"$50,248 - $89,223",Agency Employee Only - A,Gloucester P&P
https://www.jobs.virginia.gov/jobs/maintenance-crew-member-gloucester-ahq-gloucester-virginia-united-states,499034,NA,"$35,489 - $48,797",General Public - G,Gloucester AHQ
https://www.jobs.virginia.gov/jobs/clerk-of-court-smyth-smyth-virginia-united-states,499016,NA,"negotiable to $48,253",General Public - G,CSU 28 - Marion
https://www.jobs.virginia.gov/jobs/engineer-structure-bridge-colonial-heights-virginia-united-states,498881,5,"$90,923 - $118,200",General Public - G,Richmond District Office
https://www.jobs.virginia.gov/jobs/maintenance-crew-member-king-queen-virginia-united-states,499002,NA,"$35,489 - $48,797",General Public - G,St. Stephens AHQ
https://www.jobs.virginia.gov/jobs/web-developer-richmond-virginia-united-states,498999,NA,"$90,000 - $105,000",General Public - G,VA Information Technologies
https://www.jobs.virginia.gov/jobs/it-service-management-itsm-process-analyst-richmond-virginia-united-states,498993,NA,"$90,000 - $100,000",General Public - G,VA Information Technologies
https://www.jobs.virginia.gov/jobs/deputy-clerk-portsmouth-portsmouth-virginia-united-states,498991,NA,"negotiable to $35,923",General Public - G,Portsmouth General District Ct
https://www.jobs.virginia.gov/jobs/emergency-response-manager-richmond-virginia-united-states,498976,NA,"$78,583 - $95,000",General Public - G,Dept of Transportation
https://www.jobs.virginia.gov/jobs/program-consultant-sr-child-welfare-stipend-program-state-coordinator-w1497-richmond-virginia-united-states,498777,5,"$67,000 - $73,000/yr.",General Public - G,DSS HOME OFFICE
https://www.jobs.virginia.gov/jobs/deputy-clerk-greene-greene-virginia-united-states,498978,NA,"negotiable to $35,923",General Public - G,16th Dist.. CSU Green
https://www.jobs.virginia.gov/jobs/residential-community-coordinator-chesterfield-virginia-united-states,498956,NA,"Commensurate up to $71,500",General Public - G,Bon Air JCC
https://www.jobs.virginia.gov/jobs/residential-community-manager-chesterfield-virginia-united-states,498949,NA,"Commensurate up to $85,000",General Public - G,Bon Air JCC
https://www.jobs.virginia.gov/jobs/rehabilitation-counselor-chesterfield-virginia-united-states,498943,NA,"Commensurate up to $52,920",General Public - G,Bon Air JCC
https://www.jobs.virginia.gov/jobs/resident-specialist-ii-chesterfield-virginia-united-states,498941,NA,"Minimum $41,894 (Commensurate with experience)",General Public - G,Bon Air JCC
https://www.jobs.virginia.gov/jobs/power-plant-lead-worker-state-farm-correctional-center-01713-goochland-virginia-united-states-powhatan,498887,NA,"$31,850 - $49,686",General Public - G,State Farm Correctional Center
https://www.jobs.virginia.gov/jobs/deputy-clerk-post-court-richmond-city-richmond-virginia-united-states,498955,NA,"Negotiable up to $35,923.00",General Public - G,13th Dist. CSU Richmond
https://www.jobs.virginia.gov/jobs/deputy-clerk-pre-court-richmond-city-richmond-virginia-united-states-8359ac8f-2c6f-4605-95fa-7d2fe2cb4950,498950,NA,"Negotiable up to $35,923.00",General Public - G,13th Dist. CSU Richmond
https://www.jobs.virginia.gov/jobs/deputy-clerk-pre-court-richmond-city-richmond-virginia-united-states,498940,NA,"Negotiable up to $35,923.00",General Public - G,13th Dist. CSU Richmond
https://www.jobs.virginia.gov/jobs/mechanic-equipment-repair-technician-fairfax-fairfax-county-virginia-united-states,497388,NA,"$50,000-$80,000",General Public - G,Fairfax Equipment Shop
https://www.jobs.virginia.gov/jobs/land-surveyor-supervisor-colonial-heights-virginia-united-states-amelia,495182,NA,"$80,236 - $104,307",General Public - G,Richmond District Office
https://www.jobs.virginia.gov/jobs/nursing-assistant-cna-00329-marion-correctional-treatment-center-smyth-virginia-united-states,493671,NA,"$30,000 - $40,404",General Public - G,Marion Corr Treatment Ctr
https://www.jobs.virginia.gov/jobs/corrections-officer-richmond-county-virginia-united-states-spotsylvania-stafford-westmoreland,494042,NA,"$42,000",General Public - G,Haynesville Correctional Ctr
https://www.jobs.virginia.gov/jobs/capital-outlay-maintenance-reserve-manager-richmond-virginia-united-states,498819,NA,"$65,000 - $70,000",General Public - G,MAIN MUSEUM
https://www.jobs.virginia.gov/jobs/personnel-analyst-richmond-virginia-united-states-3944bb0c-9591-410e-9174-b623bce118fe,498748,NA,"$53,000 - $64,000",General Public - G,VDH-Central Office
https://www.jobs.virginia.gov/jobs/dmv-customer-service-center-work-leader-va-beach-buckner-csc-pos-01410-virginia-beach-virginia-united-states,498665,NA,Commensurate With Experience,Agency Employee Only - A,VA BEACH/BUCKNER CSC
https://www.jobs.virginia.gov/jobs/dmv-customer-service-center-work-leader-floater-pos-03556-fairfax-county-virginia-united-states,498847,NA,Commensurate With Experience,Agency Employee Only - A,FAIRFAX NORTH DM
https://www.jobs.virginia.gov/jobs/policy-and-legislative-director-richmond-virginia-united-states,498721,7,"Negotiable up to $135,000",General Public - G,Main Street Centre
https://www.jobs.virginia.gov/jobs/senior-applications-developer-richmond-virginia-united-states,498838,6,Commensurate with Experience,General Public - G,Main Street Centre
https://www.jobs.virginia.gov/jobs/human-services-program-coordinator-richmond-virginia-united-states,498469,NA,"$65,929.75 - $75,672.75",General Public - G,Dept of Health
https://www.jobs.virginia.gov/jobs/forensic-administrative-specialist-iii-cf015-manassas-virginia-united-states,498911,3,"$30,000 - $52,500",General Public - G,Northern Lab
https://www.jobs.virginia.gov/jobs/hr-business-analyst-w2448-repost-richmond-virginia-united-states,498913,5,"$50,811 - $75,000/yr.",General Public - G,DSS HOME OFFICE
https://www.jobs.virginia.gov/jobs/probation-officer-charlottesville-virginia-united-states,498449,NA,"starting $53,183 (commensurate with experience)",General Public - G,16th Dist. CSU Charlottesville
https://www.jobs.virginia.gov/jobs/facilities-specialist-salem-district-salem-virginia-united-states,498877,NA,"$39,801 to $70,485",General Public - G,"Salem, Harrison Ave"
https://www.jobs.virginia.gov/jobs/dmv-customer-service-generalist-warrenton-csc-pos-no-00976-fauquier-county-virginia-united-states,498889,3,"$35,850 - $39,435",General Public - G,WARRENTON CSC
https://www.jobs.virginia.gov/jobs/deputy-clerk-hampton-hampton-virginia-united-states,498893,NA,"negotiable to $35,923",General Public - G,Hampton J&DR Court
https://www.jobs.virginia.gov/jobs/dmv-customer-service-generalist-woodstock-csc-pos-no-02093-shenandoah-virginia-united-states,498888,3,"$32,300 - $35,530",General Public - G,WOODSTOCK CSC
https://www.jobs.virginia.gov/jobs/forest-technician-james-river-district-amherst-virginia-united-states,498754,NA,"Starting at $33,000.00+ with state benefits",General Public - G,Central Office Amherst
https://www.jobs.virginia.gov/jobs/it-support-service-lead-wwrw0432-augusta-county-virginia-united-states,498803,6,"$66,380 - $120,000",General Public - G,Wilson Wkfc Rehab Ctn
https://www.jobs.virginia.gov/jobs/it-systems-services-manager-ars00614-henrico-virginia-united-states,498805,6,"$66,380 - $120,000",General Public - G,Aging & Rehab Svcs
https://www.jobs.virginia.gov/jobs/edi-analyst-richmond-virginia-united-states,498871,NA,"$50,811 - $73,000",General Public - G,Richmond
https://www.jobs.virginia.gov/jobs/edi-analyst-richmond-virginia-united-states,498871,NA,"$50,811 - $73,000",General Public - G,"This position has a hybrid work schedule, with at least three days/week in our office in downtown Richmond, VA."
https://www.jobs.virginia.gov/jobs/senior-engineer-structure-and-bridge-staunton-virginia-united-states,498853,NA,"$82,448 - $133,978",General Public - G,Staunton District Office
https://www.jobs.virginia.gov/jobs/dmv-human-resources-director-richmond-virginia-united-states,498849,7,"Commensurate with experience up to $140,000",General Public - G,HUMAN RESOURCES
https://www.jobs.virginia.gov/jobs/food-operations-supervisor-multiple-vacancies-hiring-event-virginia-united-states,498852,NA,"$39,900 - $54,317",General Public - G,Dept of Corrections
https://www.jobs.virginia.gov/jobs/dmv-customer-service-center-work-leader-williamsburg-csc-pos-02158-williamsburg-virginia-united-states-a7f53f0b-9de8-48e6-ac69-f9144c820ac8,498840,NA,Commensurate With Experience,Agency Employee Only - A,WILLIAMSBURG CSC
https://www.jobs.virginia.gov/jobs/construction-manager-colonial-heights-virginia-united-states,498737,NA,"$98,647 - $128,241",General Public - G,Richmond District Office
